image,title,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
,"221 Vereda Patria #28, Rio Rico, AZ 85648",,,,,,,,,"$8,000",,,https://www.redfin.com/AZ/Rio-Rico/221-Ver-Patria-85648/unit-28/home/174467064,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for Sale.57 acres in Rio Rico Estates.Santa Cruz County, AZ Home for Sale.57 acres in Rio Rico Estates.1 / 2SOLD NOV 16, 2023$8,000 Last Sold Price —beds—baths0.57 acre (lot)221 Vereda Patria #28, Rio Rico, AZ 85648221 Vereda Patria #28, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/752/genIslnoResize.6515752_3.jpg,"945 Epun Court Ct #6, Rio Rico, AZ 85648",,,,,,,,,"$14,000",,,https://www.redfin.com/AZ/Rio-Rico/945-Epun-Ct-85648/unit-6/home/185285982,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your new home or weekend getaway on this property. This lot is . 33 of an acre, rectangular shape and is in close proximity to Interstate 19. Great access and it is ready for development. North/south exposure and paved roads. Electricity pole and water are nearby. At 4600' elevation, fresh mountain air, blue skies, and cool breezes await. Temperatures average 10 -15 degrees cooler than Tucson. Submit all offers!1 / 5SOLD MAY 18, 2023$14,000 Last Sold Price —beds—baths0.33 acre (lot)945 Epun Court Ct #6, Rio Rico, AZ 85648945 Epun Court Ct #6, Rio Rico, AZ 85648"
,"15 Calle Maria Elena #62, Tubac, AZ 85646",,,,,,,,,"$85,000",,,https://www.redfin.com/AZ/Tubac/15-Calle-Maria-Elena-85646/unit-62/home/174466558,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBEAUTIFUL LOT WITH VIEWS OF BOTH SANTA RITA MOUNTAINS AND TUMACACORI MTS. THE LOT IS READY TO BUILD WITH UNDERGROUND UTILITIES TO LOT LINE. SANTIAGO IS UPSCALE NEIGHBORHOOD IN TUBAC. A MUST SEE PROPERTY! CHOOSE YOUR BUILDER. .Santa Cruz County, AZ Home for SaleBEAUTIFUL LOT WITH VIEWS OF BOTH SANTA RITA MOUNTAINS AND TUMACACORI MTS. THE LOT IS READY TO BUILD WITH UNDERGROUND UTILITIES TO LOT LINE. SANTIAGO IS UPSCALE NEIGHBORHOOD IN TUBAC. A MUST SEE PROPERTY! CHOOSE YOUR BUILDER. .1 / 2SOLD JAN 4, 2023$85,000 Last Sold Price —beds—baths0.26 acre (lot)15 Calle Maria Elena #62, Tubac, AZ 8564615 Calle Maria Elena #62, Tubac, AZ 85646"
,"280 Camino Josefina #35, Rio Rico, AZ 85648",,,,,,,,,"$20,000",,,https://www.redfin.com/AZ/Rio-Rico/280-Camino-Josefina-85648/unit-35/home/184815641,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleAmazing opportunity to own this tranquil piece of property. This land lot is 0.59 acres. Go view and make this property yours! Buyer to verify all utility information.Santa Cruz County, AZ Home for SaleAmazing opportunity to own this tranquil piece of property. This land lot is 0.59 acres. Go view and make this property yours! Buyer to verify all utility information.1 / 2SOLD APR 12, 2023$20,000 Last Sold Price —beds—baths0.59 acre (lot)280 Camino Josefina #35, Rio Rico, AZ 85648280 Camino Josefina #35, Rio Rico, AZ 85648"
,"212 Vara Ct #34, Rio Rico, AZ 85648",,,,,,,,,"$12,000",,,https://www.redfin.com/AZ/Rio-Rico/212-And-Ct-85648/unit-34/home/186468781,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice flat lot with views. Located just South of the Palo Parado Rd. out to the Interstate. All paved access. Power poles at the street and several homes on this cul-de-sac so there should be a water main in the street.1 / 6SOLD SEP 13, 2023$12,000 Last Sold Price —beds—baths0.45 acre (lot)212 Vara Ct #34, Rio Rico, AZ 85648212 Vara Ct #34, Rio Rico, AZ 85648"
,"1692 Dan Ct #6, Rio Rico, AZ 85648",,,,,,,,,"$13,000",,,https://www.redfin.com/AZ/Rio-Rico/1692-Dan-Ct-85648/unit-6/home/186301167,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice building lot that is flat and easy to build on. Paved access and mountain views all around.1 / 5SOLD SEP 8, 2023$13,000 Last Sold Price —beds—baths0.80 acre (lot)1692 Dan Ct #6, Rio Rico, AZ 856481692 Dan Ct #6, Rio Rico, AZ 85648"
,"143 Calle Victoria #8, Rio Rico, AZ 85648",,,,,,,,,"$19,000",,,https://www.redfin.com/AZ/Rio-Rico/143-Calle-Victoria-85648/unit-8/home/187826136,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for Saleflat lot, in Villas 12 which has electric, water and sewer at the street. Paved streets, about 8 minutes from Interstate 19.Santa Cruz County, AZ Home for Saleflat lot, in Villas 12 which has electric, water and sewer at the street. Paved streets, about 8 minutes from Interstate 19.1 / 2SOLD OCT 13, 2023$19,000 Last Sold Price —beds—baths0.26 acre (lot)143 Calle Victoria #8, Rio Rico, AZ 85648143 Calle Victoria #8, Rio Rico, AZ 85648"
,"1158 Sagitario Ct #140, Nogales, AZ 85648",,,,,,,,,"$6,750",,,https://www.redfin.com/AZ/Rio-Rico/1158-Sagitario-Ct-85648/unit-140/home/186426485,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice fairly flat lot at the end of a cul-de-sac. All paved access, Electric servie at the street. Several homes in the area so there should be a water main in the street. I have sent a water verification to the water co so you can check with me on that.1 / 4SOLD OCT 13, 2023$6,750 Last Sold Price —beds—baths0.74 acre (lot)1158 Sagitario Ct #140, Nogales, AZ 856481158 Sagitario Ct #140, Nogales, AZ 85648"
,"1868 Circulo Canada -- #1, Rio Rico, AZ 85648",,,,,,,,,"$17,000",,,https://www.redfin.com/AZ/Rio-Rico/1868-Circulo-Canada-85648/unit-1/home/185364667,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleFlat, corner lot with views! Ready for development. Electric, water, and sewer are nearby. Paved road and is near the interstate. Just minutes away from dining and shopping areas.1 / 5SOLD MAY 18, 2023$17,000 Last Sold Price —beds—baths0.24 acre (lot)1868 Circulo Canada -- #1, Rio Rico, AZ 856481868 Circulo Canada -- #1, Rio Rico, AZ 85648"
,"1705 Via Longosta #20, Rio Rico, AZ 85648",,,,,,,,,"$12,000",,,https://www.redfin.com/AZ/Rio-Rico/1705-Via-Longosta-85648/unit-20/home/174470616,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice building lot fairly flat with great views. Paved access. Passed a percolation test when this buyer bought it within a couple years ago.1 / 6SOLD SEP 15, 2023$12,000 Last Sold Price —beds—baths0.52 acre (lot)1705 Via Longosta #20, Rio Rico, AZ 856481705 Via Longosta #20, Rio Rico, AZ 85648"
,"1880 Via Francia -- #7, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/1880-Via-Francia-85648/unit-7/home/182797350,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your next dream home on this flat buildable lot with beautiful views of the nearby mountains. It is on a paved road with water, electricity, and sewer nearby. Within minutes from the interstate, shops, and restaurants. Submit all offers!-- Please verify utilities during the inspection period.1 / 7SOLD DEC 8, 2022$15,000 Last Sold Price —beds—baths0.40 acre (lot)1880 Via Francia -- #7, Rio Rico, AZ 856481880 Via Francia -- #7, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/179/genIslnoResize.22319179_0.jpg,"1880 Via Francia, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/1880-Via-Francia-85648/home/122349039,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your next dream home on this flat buildable lot with beautiful views of the nearby mountains. It is on a paved road with water, electricity, and sewer nearby. Within minutes from the interstate, shops, and restaurants. Submit all offers!.1 / 7SOLD DEC 16, 2022$15,000 Last Sold Price —beds—baths0.43 acre (lot)1880 Via Francia, Rio Rico, AZ 856481880 Via Francia, Rio Rico, AZ 85648"
,"000 Mesquite Trl #131, Tubac, AZ 85646",,,,,,,,,"$105,000",,,https://www.redfin.com/AZ/Tubac/Mesquite-TRL-Unknown/unit-131/home/187678106,36.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleAwesome Salero Ranch parcel with fantastic views. Very useable for easy build. Great for horses. Underground electric. Extra private parcel. Must see.1 / 13SOLD SEP 29, 2023$105,000 Last Sold Price —beds—baths36.23 acres (lot)000 Mesquite Trl #131, Tubac, AZ 85646000 Mesquite Trl #131, Tubac, AZ 85646"
,"65 Avenida Pastor -- #49, Rio Rico, AZ 85648",,,,,,,,,"$14,000",,,https://www.redfin.com/AZ/Rio-Rico/65-Avenida-Pastor-85648/unit-49/home/122009696,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleView lot to build your next home. Please verify utilities during the inspection period. Electric poles are nearby.1 / 4SOLD FEB 28, 2023$14,000 Last Sold Price —beds—baths0.95 acre (lot)65 Avenida Pastor -- #49, Rio Rico, AZ 8564865 Avenida Pastor -- #49, Rio Rico, AZ 85648"
,"TBD Calle Noche Ct Unit 68.2, Tubac, AZ 85646",,,,,,,,,"$105,000",,,https://www.redfin.com/AZ/Unknown/TBD-Calle-Noche-Ct-85646/unit-682/home/188697577,36.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleSpectacular hilltop property at the end of the cul de sac for maximum privacy at Salero Ranch! Very useable, easy build and underground power for protected views. Intelligent CCRs to protect values. Good access. Call today.1 / 9SOLD NOV 27, 2023$105,000 Last Sold Price —beds—baths36.10 acres (lot)TBD Calle Noche Ct Unit 68.2, Tubac, AZ 85646TBD Calle Noche Ct Unit 68.2, Tubac, AZ 85646"
,"472 Sueno Ct, Rio Rico, AZ 85648",,,,,,,,,"$23,000",,,https://www.redfin.com/AZ/Rio-Rico/472-Sueno-Ct-85648/home/122284437,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBeautiful level lot to build your next dream home. It has views of the mountains nearby. The road is paved and the utilities are nearby. Five minutes away from the Rio Rico Fitness Center, schools, and walking trails.1 / 5SOLD JUN 30, 2023$23,000 Last Sold Price —beds—baths0.39 acre (lot)472 Sueno Ct, Rio Rico, AZ 85648472 Sueno Ct, Rio Rico, AZ 85648"
,"1784 Palestina Ct #10, Rio Rico, AZ 85648",,,,,,,,,"$11,000",,,https://www.redfin.com/AZ/Rio-Rico/1784-And-Ct-85648/unit-10/home/183571269,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleFlat residential lot with all paved road access and Electric and water at the street. Mountain views.1 / 5SOLD MAR 20, 2023$11,000 Last Sold Price —beds—baths0.48 acre (lot)1784 Palestina Ct #10, Rio Rico, AZ 856481784 Palestina Ct #10, Rio Rico, AZ 85648"
,"290 Circulo Cerro #36, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/290-Circulo-Cerro-85648/unit-36/home/175305662,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleTwo for the price of one! This sale includes lot 288 Circulo Cerro for a combined 1.18 acres! Build your dream home and enjoy the views!Santa Cruz County, AZ Home for SaleTwo for the price of one! This sale includes lot 288 Circulo Cerro for a combined 1.18 acres! Build your dream home and enjoy the views!1 / 2SOLD MAY 5, 2023$15,000 Last Sold Price —beds—baths0.59 acre (lot)290 Circulo Cerro #36, Rio Rico, AZ 85648290 Circulo Cerro #36, Rio Rico, AZ 85648"
,"1410 Lab Ct #57, Rio Rico, AZ 85648",,,,,,,,,"$11,000",,,https://www.redfin.com/AZ/Rio-Rico/1410-Lab-Ct-85648/unit-57/home/185561820,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleCorner lot, totally flat, easy to build on, paved road, not far from the highway and store. Views, electricity and water are at the street.1 / 5SOLD JUN 26, 2023$11,000 Last Sold Price —beds—baths0.42 acre (lot)1410 Lab Ct #57, Rio Rico, AZ 856481410 Lab Ct #57, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/195/genIslnoResize.22306195_0.jpg,"472 Sueno Ct #24, Rio Rico, AZ 85648",,,,,,,,,"$23,000",,,https://www.redfin.com/AZ/Rio-Rico/472-Sueno-Ct-85648/unit-24/home/185629377,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBeautiful level lot to build your next dream home. It has views of the mountains nearby. The road is paved and the utilities are nearby. Five minutes away from the Rio Rico Fitness Center, schools, and walking trails.1 / 5SOLD JUN 30, 2023$23,000 Last Sold Price —beds—baths0.42 acre (lot)472 Sueno Ct #24, Rio Rico, AZ 85648472 Sueno Ct #24, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/745/genIslnoResize.22204745_0.jpg,"1747 Avenida Pastor #18, Rio Rico, AZ 85648",,,,,,,,,"$11,000",,,https://www.redfin.com/AZ/Rio-Rico/1747-Avenida-Pastor-85648/unit-18/home/188123214,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleExplore this flat corner 0.543-acre lot off of a paved road where you can Invision your own home. Water and Electricity are nearby.1 / 5SOLD DEC 1, 2023$11,000 Last Sold Price —beds—baths0.53 acre (lot)1747 Avenida Pastor #18, Rio Rico, AZ 856481747 Avenida Pastor #18, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/243/genIslnoResize.22307243_0.jpg,"139 Alemania Ct #52, Rio Rico, AZ 85648",,,,,,,,,"$19,000",,,https://www.redfin.com/AZ/Rio-Rico/139-Alemania-Ct-85648/unit-52/home/185545463,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleFlat lot with views! Ready for development. Electric, water, and sewer are nearby. Paved road and is near the interstate. Just minutes away from dining and shopping areas.1 / 5SOLD JUN 9, 2023$19,000 Last Sold Price —beds—baths0.68 acre (lot)139 Alemania Ct #52, Rio Rico, AZ 85648139 Alemania Ct #52, Rio Rico, AZ 85648"
,"598 Paseo Reforma #70, Rio Rico, AZ 85648",,,,,,,,,"$11,000",,,https://www.redfin.com/AZ/Rio-Rico/598-Paseo-Reforma-85648/unit-70/home/176617391,2.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleSloping residential lot, uphill slope includes ridge top. Great views. Passed percolation test.1 / 5SOLD NOV 17, 2023$11,000 Last Sold Price —beds—baths2.40 acres (lot)598 Paseo Reforma #70, Rio Rico, AZ 85648598 Paseo Reforma #70, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/910/genIslnoResize.6512910_0.jpg,"0 Los Encinos Rd Unit C, Sonoita, AZ 85637",,,,,,,,,"$115,000",,,https://www.redfin.com/AZ/Sonoita/0-Los-Encinos-Rd-85637/unit-C/home/184220878,9.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale9.3 Acres of High Desert Grasslands in the beautiful community of Sonoita. Dividable land with no HOA. Easy access from Highway 83 and a short distance to nearby wineries, horse ranches, community fairgrounds and communities of Patagonia, Elgin, Sierra Vista, AZ. Enjoy scenic area mountain landscape, roaming antelope and beautiful Arizona Sunsets in a tranquil small town environment.1 / 7SOLD MAR 8, 2023$115,000 Last Sold Price —beds—baths9.33 acres (lot)0 Los Encinos Rd Unit C, Sonoita, AZ 856370 Los Encinos Rd Unit C, Sonoita, AZ 85637"
,"161 Loa Ct #36, Rio Rico, AZ 85648",,,,,,,,,"$19,000",,,https://www.redfin.com/AZ/Rio-Rico/161-Loa-Ct-85648/unit-36/home/186152867,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleFlat, corner lot with views! Ready for development. Electric, water, and sewer are nearby. Paved road and it is near the interstate. Just minutes away from dining and shopping areas.1 / 10SOLD AUG 31, 2023$19,000 Last Sold Price —beds—baths0.27 acre (lot)161 Loa Ct #36, Rio Rico, AZ 85648161 Loa Ct #36, Rio Rico, AZ 85648"
,"1730 Capri Ct #44, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/1730-Via-Capri-85648/unit-44/home/183937366,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBig lot in great area to build your dream home. Water and electric appear to be at the street; however, utilities should be verified during inspections. Near the interstate, shops and schools.1 / 9SOLD MAY 4, 2023$15,000 Last Sold Price —beds—baths0.66 acre (lot)1730 Capri Ct #44, Rio Rico, AZ 856481730 Capri Ct #44, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/266/genIslnoResize.22316266_6.jpg,"211 Vereda Patria Unit 23-24, Rio Rico, AZ 85648",,,,,,,,,"$18,000",,,https://www.redfin.com/AZ/Rio-Rico/211-Ver-Patria-85648/unit-23-24/home/174526698,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleTwo lots that have been combined into one parcel. 1.38 acres with great views. Mostly flat and usable. Water is at the street. This lot might be able to connect to the sewer that serves Villas 12 across the street. Electricity is at the street.Santa Cruz County, AZ Home for SaleTwo lots that have been combined into one parcel. 1.38 acres with great views. Mostly flat and usable. Water is at the street. This lot might be able to connect to the sewer that serves Villas 12 across the street. Electricity is at the street.1 / 2SOLD MAY 1, 2023$18,000 Last Sold Price —beds—baths1.38 acres (lot)211 Vereda Patria Unit 23-24, Rio Rico, AZ 85648211 Vereda Patria Unit 23-24, Rio Rico, AZ 85648"
,"1574 Circulo Jacona #104, Rio Rico, AZ 85648",,,,,,,,,"$19,900",,,https://www.redfin.com/AZ/Rio-Rico/1574-Circulo-Jacona-85648/unit-104/home/185030219,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleVIEWS, VIEWS, VIEWS!!  A must go out and look in order to fully appreciate what this property has to offer. Don't wait long because it will be GONE.1 / 7SOLD MAY 1, 2023$19,900 Last Sold Price —beds—baths0.70 acre (lot)1574 Circulo Jacona #104, Rio Rico, AZ 856481574 Circulo Jacona #104, Rio Rico, AZ 85648"
,"981 Camino Estrella #198, Rio Rico, AZ 85648",,,,,,,,,"$11,000",,,https://www.redfin.com/AZ/Rio-Rico/981-Camino-Estrella-85648/unit-198/home/185853349,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleLarge beautiful flat lot in a nice area close to the highway, shops and schools. Utilities appear to be at the street; however, should be verified during inspections.1 / 12SOLD JUL 27, 2023$11,000 Last Sold Price —beds—baths0.51 acre (lot)981 Camino Estrella #198, Rio Rico, AZ 85648981 Camino Estrella #198, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/957/genIslnoResize.6550957_0.jpg,"390 Paseo Ardilla #10, Rio Rico, AZ 85648",,,,,,,,,"$18,000",,,https://www.redfin.com/AZ/Rio-Rico/390-Paseo-Ardilla-85648/unit-10/home/185192309,3.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleLarge view lot in popular South West Rio Rico not far from the shopping center. Lots of usable area on this 3.66 acre lot. Electricity at the street. Waiting on the water verification at this time. There should be water at the street since there are houses in both directions.1 / 5SOLD MAY 23, 2023$18,000 Last Sold Price —beds—baths3.66 acres (lot)390 Paseo Ardilla #10, Rio Rico, AZ 85648390 Paseo Ardilla #10, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/096/genIslnoResize.22300096_0.jpg,"298 Guaymas Ct #54, Rio Rico, AZ 85648",,,,,,,,,"$10,000",,,https://www.redfin.com/AZ/Rio-Rico/298-Guaymas-85648/unit-54/home/187199472,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleResidential lot in South East Rio Rico. Lot is flat then slopes down at the back. Will need graded similar to the house next door at 300 Guaymas Ct.1 / 7SOLD OCT 31, 2023$10,000 Last Sold Price —beds—baths0.84 acre (lot)298 Guaymas Ct #54, Rio Rico, AZ 85648298 Guaymas Ct #54, Rio Rico, AZ 85648"
,"536 Vereda Atun #33, Rio Rico, AZ 85648",,,,,,,,,"$8,000",,,https://www.redfin.com/AZ/Rio-Rico/536-Vereda-Atun-85648/unit-33/home/184865196,2.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleHuge lot with 2 full acres to build your dream home. Gorgeous views. Electric and water appear to be nearby; however, should be verified during inspections. Dirt road. Near shops, schools and the interstate.1 / 12SOLD MAY 9, 2023$8,000 Last Sold Price —beds—baths2.00 acres (lot)536 Vereda Atun #33, Rio Rico, AZ 85648536 Vereda Atun #33, Rio Rico, AZ 85648"
,"29 Caminio India -- #5, Rio Rico, AZ 85648",,,,,,,,,"$13,000",,,https://www.redfin.com/AZ/Rio-Rico/29-Camino-India-85648/unit-5/home/180339431,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleMountain view, Mt. San Cayetano, this lot is available in Northeast Rio Rico. Plan to build your home on this level lot. Enjoy fabulous sunsets off your porch. Easy access on paved roads, only 7 minutes, 3.5 miles to I-19 Exit 25.1 / 4SOLD AUG 31, 2023$13,000 Last Sold Price —beds—baths0.23 acre (lot)29 Caminio India -- #5, Rio Rico, AZ 8564829 Caminio India -- #5, Rio Rico, AZ 85648"
,"1576 Tintorera Ct #65, Rio Rico, AZ 85648",,,,,,,,,"$4,250",,,https://www.redfin.com/AZ/Rio-Rico/1576-Tintorera-Ct-85648/unit-65/home/178693374,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your home on this nice property with sunset and sunrise views.Santa Cruz County, AZ Home for SaleBuild your home on this nice property with sunset and sunrise views.1 / 2SOLD JUL 14, 2023$4,250 Last Sold Price —beds—baths1.07 acres (lot)1576 Tintorera Ct #65, Rio Rico, AZ 856481576 Tintorera Ct #65, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/467/genIslnoResize.22318467_1.jpg,"9 Antelope Ct Lot 143, Sonoita, AZ 85637",,,,,,,,,"$46,000",,,https://www.redfin.com/AZ/Sonoita/9-Antelope-Ct-85637/unit-143/home/183901699,3.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleSONOITA ESTATES STUNNER! This beautiful 3.88 acre buildable lot has fabulous views of Mt Wrightson, great access to Sonoita | Elgin wineries and is within walking distance to Elgin School. Let your imagination run wild and build your custom designed home here!1 / 8SOLD FEB 15, 2023$46,000 Last Sold Price —beds—baths3.88 acres (lot)9 Antelope Ct Lot 143, Sonoita, AZ 856379 Antelope Ct Lot 143, Sonoita, AZ 85637"
,"251 Circulo Silva #94, Rio Rico, AZ 85648",,,,,,,,,"$4,000",,,https://www.redfin.com/AZ/Rio-Rico/251-Circulo-Silva-85648/unit-94/home/187853589,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleRoad to get to this lot is not well maintained, no one lives close by yet. Area uses septic systems, the electric and water service has not yet been verified.Santa Cruz County, AZ Home for SaleRoad to get to this lot is not well maintained, no one lives close by yet. Area uses septic systems, the electric and water service has not yet been verified.1 / 2SOLD NOV 9, 2023$4,000 Last Sold Price —beds—baths0.87 acre (lot)251 Circulo Silva #94, Rio Rico, AZ 85648251 Circulo Silva #94, Rio Rico, AZ 85648"
